query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
42924,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/42924.jpg,3,47308,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/47308.jpg,0.05167328
42924,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/42924.jpg,4,39931,Laptop Bag,./A2_FashionDataset/FashionDataset/train/images_train/39931.jpg,0.053276055
42924,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/42924.jpg,5,42847,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/42847.jpg,0.05955755
38455,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38455.jpg,1,47366,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47366.jpg,0.038119465
38455,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38455.jpg,2,20394,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20394.jpg,0.050876483
38455,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38455.jpg,3,48188,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/48188.jpg,0.053382184
38455,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38455.jpg,4,10224,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/10224.jpg,0.055476703
38455,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38455.jpg,5,37434,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/37434.jpg,0.056221247
19718,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19718.jpg,1,28789,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/28789.jpg,0.02065022
19718,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19718.jpg,2,9237,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/9237.jpg,0.023555068
19718,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19718.jpg,3,20025,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/20025.jpg,0.024125524
19718,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19718.jpg,4,13769,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13769.jpg,0.03464967
19718,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/19718.jpg,5,16358,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16358.jpg,0.050133854
12304,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12304.jpg,1,12277,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12277.jpg,0.014296785
12304,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12304.jpg,2,25006,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/25006.jpg,0.028209928
12304,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12304.jpg,3,12278,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12278.jpg,0.032785214
12304,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12304.jpg,4,11371,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11371.jpg,0.037746567
12304,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12304.jpg,5,12324,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12324.jpg,0.038562156
18199,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18199.jpg,1,28949,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/28949.jpg,0.06721178
18199,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18199.jpg,2,20304,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20304.jpg,0.07406923
18199,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18199.jpg,3,34592,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/34592.jpg,0.09775234
18199,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18199.jpg,4,18731,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18731.jpg,0.09841566
18199,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/18199.jpg,5,24170,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/24170.jpg,0.10581383
31488,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/31488.jpg,1,14286,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/14286.jpg,0.01329468
31488,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/31488.jpg,2,12220,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/12220.jpg,0.014408288
31488,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/31488.jpg,3,37111,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/37111.jpg,0.015376585
31488,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/31488.jpg,4,33815,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/33815.jpg,0.02303062
31488,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/31488.jpg,5,8955,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/8955.jpg,0.023469578
45874,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45874.jpg,1,29448,Free Gifts,./A2_FashionDataset/FashionDataset/train/images_train/29448.jpg,0.041682675
45874,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45874.jpg,2,8137,Watches,./A2_FashionDataset/FashionDataset/train/images_train/8137.jpg,0.04479612
45874,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45874.jpg,3,37301,Watches,./A2_FashionDataset/FashionDataset/train/images_train/37301.jpg,0.049985766
45874,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45874.jpg,4,5067,Watches,./A2_FashionDataset/FashionDataset/train/images_train/5067.jpg,0.050654642
45874,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45874.jpg,5,51553,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51553.jpg,0.05525843
46621,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46621.jpg,1,45363,Heels,./A2_FashionDataset/FashionDataset/train/images_train/45363.jpg,0.0049494
46621,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46621.jpg,2,41676,Heels,./A2_FashionDataset/FashionDataset/train/images_train/41676.jpg,0.0072467043
46621,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46621.jpg,3,42725,Flats,./A2_FashionDataset/FashionDataset/train/images_train/42725.jpg,0.0075666173
46621,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46621.jpg,4,20767,Flats,./A2_FashionDataset/FashionDataset/train/images_train/20767.jpg,0.008105034
46621,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46621.jpg,5,13271,Heels,./A2_FashionDataset/FashionDataset/train/images_train/13271.jpg,0.011300293
37531,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37531.jpg,1,37566,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37566.jpg,0.043810893
37531,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37531.jpg,2,8491,Tops,./A2_FashionDataset/FashionDataset/train/images_train/8491.jpg,0.055983633
37531,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37531.jpg,3,35441,Tops,./A2_FashionDataset/FashionDataset/train/images_train/35441.jpg,0.07701563
37531,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37531.jpg,4,36751,Tops,./A2_FashionDataset/FashionDataset/train/images_train/36751.jpg,0.09459232
37531,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/37531.jpg,5,37565,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/37565.jpg,0.1007829
20060,Caps,./A2_FashionDataset/FashionDataset/train/images_train/20060.jpg,1,20583,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/20583.jpg,0.15358675
20060,Caps,./A2_FashionDataset/FashionDataset/train/images_train/20060.jpg,2,14839,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/14839.jpg,0.15877077
20060,Caps,./A2_FashionDataset/FashionDataset/train/images_train/20060.jpg,3,24617,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/24617.jpg,0.16830963
20060,Caps,./A2_FashionDataset/FashionDataset/train/images_train/20060.jpg,4,33419,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/33419.jpg,0.16861865
20060,Caps,./A2_FashionDataset/FashionDataset/train/images_train/20060.jpg,5,27761,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/27761.jpg,0.16897202
21164,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/21164.jpg,1,18194,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18194.jpg,0.03805355
21164,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/21164.jpg,2,40186,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/40186.jpg,0.043785475
21164,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/21164.jpg,3,20244,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/20244.jpg,0.059146106
21164,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/21164.jpg,4,27263,Tops,./A2_FashionDataset/FashionDataset/train/images_train/27263.jpg,0.06144858
21164,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/21164.jpg,5,7794,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7794.jpg,0.06427581
32272,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32272.jpg,1,28736,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28736.jpg,0.0035463874
32272,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32272.jpg,2,45838,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/45838.jpg,0.0038742349
32272,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32272.jpg,3,8484,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/8484.jpg,0.0061643696
32272,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32272.jpg,4,11618,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11618.jpg,0.006590615
32272,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32272.jpg,5,24497,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/24497.jpg,0.0072308835
4747,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4747.jpg,1,23627,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23627.jpg,0.004633505
4747,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4747.jpg,2,26488,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/26488.jpg,0.0048370496
4747,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4747.jpg,3,32967,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/32967.jpg,0.005668428
4747,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4747.jpg,4,8386,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8386.jpg,0.006256209
4747,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4747.jpg,5,45440,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/45440.jpg,0.0065411916
50224,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50224.jpg,1,25430,Belts,./A2_FashionDataset/FashionDataset/train/images_train/25430.jpg,0.116714425
50224,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50224.jpg,2,50214,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50214.jpg,0.1843454
50224,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50224.jpg,3,33726,Belts,./A2_FashionDataset/FashionDataset/train/images_train/33726.jpg,0.19748187
50224,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50224.jpg,4,7611,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/7611.jpg,0.21604176
50224,Belts,./A2_FashionDataset/FashionDataset/train/images_train/50224.jpg,5,48117,Belts,./A2_FashionDataset/FashionDataset/train/images_train/48117.jpg,0.2162019
17421,Watches,./A2_FashionDataset/FashionDataset/train/images_train/17421.jpg,1,30051,Watches,./A2_FashionDataset/FashionDataset/train/images_train/30051.jpg,0.0032419371
17421,Watches,./A2_FashionDataset/FashionDataset/train/images_train/17421.jpg,2,46559,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46559.jpg,0.0035000562
17421,Watches,./A2_FashionDataset/FashionDataset/train/images_train/17421.jpg,3,46451,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46451.jpg,0.0045265537
17421,Watches,./A2_FashionDataset/FashionDataset/train/images_train/17421.jpg,4,46452,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46452.jpg,0.0047383695
17421,Watches,./A2_FashionDataset/FashionDataset/train/images_train/17421.jpg,5,8211,Watches,./A2_FashionDataset/FashionDataset/train/images_train/8211.jpg,0.0050735287
17217,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17217.jpg,1,16962,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/16962.jpg,0.019847248
17217,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17217.jpg,2,21350,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/21350.jpg,0.020042848
17217,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17217.jpg,3,16876,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/16876.jpg,0.020543203
17217,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17217.jpg,4,21316,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/21316.jpg,0.021088872
17217,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17217.jpg,5,29865,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29865.jpg,0.021542985
32306,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32306.jpg,1,32283,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32283.jpg,0.004562112
32306,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32306.jpg,2,37332,Watches,./A2_FashionDataset/FashionDataset/train/images_train/37332.jpg,0.0060717696
32306,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32306.jpg,3,26347,Watches,./A2_FashionDataset/FashionDataset/train/images_train/26347.jpg,0.007852482
32306,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32306.jpg,4,46517,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46517.jpg,0.008157259
32306,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32306.jpg,5,30087,Watches,./A2_FashionDataset/FashionDataset/train/images_train/30087.jpg,0.008400619
26015,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/26015.jpg,1,49549,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/49549.jpg,0.34619558
26015,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/26015.jpg,2,25122,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/25122.jpg,0.3486867
26015,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/26015.jpg,3,33623,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33623.jpg,0.35175857
26015,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/26015.jpg,4,51884,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/51884.jpg,0.38163257
26015,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/26015.jpg,5,51896,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/51896.jpg,0.38235024
4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,1,4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,0.0005569817
4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,2,4112,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4112.jpg,0.0005989605
4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,3,34824,Sports Sandals,./A2_FashionDataset/FashionDataset/train/images_train/34824.jpg,0.0016199193
4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,4,22689,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/22689.jpg,0.0023392625
4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,5,4104,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4104.jpg,0.002365739
5423,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5423.jpg,1,12588,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/12588.jpg,0.041477352
5423,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5423.jpg,2,12593,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/12593.jpg,0.049729563
5423,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5423.jpg,3,15577,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/15577.jpg,0.058961585
5423,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5423.jpg,4,22629,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/22629.jpg,0.08000983
5423,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5423.jpg,5,15044,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/15044.jpg,0.08931354
35533,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35533.jpg,1,49583,Heels,./A2_FashionDataset/FashionDataset/train/images_train/49583.jpg,0.014711354
35533,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35533.jpg,2,41675,Heels,./A2_FashionDataset/FashionDataset/train/images_train/41675.jpg,0.032909274
35533,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35533.jpg,3,39583,Heels,./A2_FashionDataset/FashionDataset/train/images_train/39583.jpg,0.034282394
35533,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35533.jpg,4,47640,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/47640.jpg,0.035441376
35533,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35533.jpg,5,46584,Heels,./A2_FashionDataset/FashionDataset/train/images_train/46584.jpg,0.036275133
38474,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38474.jpg,1,8519,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/8519.jpg,0.08263168
38474,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38474.jpg,2,25221,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/25221.jpg,0.12821402
38474,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38474.jpg,3,2651,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/2651.jpg,0.1341153
